
Benchmark started on 1/2/2017 11:57:54
Delta	Instant FPS	10-sec avg. FPS	Total avg. FPS
3	333.333	244.627	238.876
4	250	244.602	238.885
3	333.333	244.576	238.887
3	333.333	244.6	238.896
3	333.333	244.627	238.906
3	333.333	244.627	238.915
4	250	244.627	238.925
3	333.333	244.6	238.926
3	333.333	244.627	238.936
3	333.333	244.627	238.945
4	250	244.602	238.955
4	250	244.551	238.956
2	500	244.576	238.958
4	250	244.698	238.975
3	333.333	244.724	238.976
3	333.333	244.751	238.986
3	333.333	245.487	238.995
4	250	245.489	239.005
3	333.333	245.516	239.006
3	333.333	245.542	239.016
3	333.333	245.568	239.025
6	166.667	245.521	239.035
3	333.333	245.547	239.02
4	250	245.549	239.03
13	76.9231	245.33	239.031
3	333.333	245.672	238.961
4	250	245.674	238.97
3	333.333	245.7	238.972
3	333.333	245.726	238.981
4	250	245.726	238.991
3	333.333	245.751	238.992
3	333.333	245.751	239.001
3	333.333	245.8	239.011
3	333.333	245.826	239.02
3	333.333	246.294	239.03
3	333.333	246.32	239.039
3	333.333	246.346	239.049
3	333.333	246.372	239.058
3	333.333	246.399	239.067
3	333.333	246.425	239.077
3	333.333	246.451	239.086
4	250	246.426	239.096
3	333.333	246.771	239.097
3	333.333	246.797	239.107
5	200	246.774	239.116
3	333.333	246.8	239.109
3	333.333	246.826	239.119
3	333.333	247.246	239.128
4	250	247.247	239.138
3	333.333	247.273	239.139
3	333.333	247.299	239.149
3	333.333	247.325	239.158
3	333.333	247.351	239.167
4	250	247.573	239.177
3	333.333	247.599	239.178
3	333.333	247.625	239.188
4	250	247.626	239.197
10	100	247.502	239.198
3	333.333	247.874	239.152
3	333.333	247.899	239.161
14	71.4286	247.652	239.171
3	333.333	248.049	239.093
4	250	248.05	239.102
3	333.333	248.075	239.104
3	333.333	248.473	239.113
3	333.333	248.498	239.122
3	333.333	248.524	239.132
4	250	248.524	239.141
3	333.333	248.55	239.143
3	333.333	248.575	239.152
3	333.333	248.575	239.161
3	333.333	248.575	239.171
3	333.333	248.575	239.18
3	333.333	248.575	239.19
3	333.333	248.575	239.199
3	333.333	248.55	239.208
2	500	248.6	239.218
3	333.333	248.625	239.235
3	333.333	248.65	239.244
3	333.333	248.65	239.254
3	333.333	248.65	239.263
3	333.333	248.675	239.272
3	333.333	248.65	239.282
3	333.333	248.675	239.291
3	333.333	248.65	239.3
3	333.333	248.65	239.31
3	333.333	248.65	239.319
4	250	248.601	239.328
3	333.333	248.75	239.33
4	250	248.75	239.339
3	333.333	249.024	239.341
3	333.333	249.049	239.35
3	333.333	249.075	239.359
17	58.8235	248.752	239.369
3	333.333	249.149	239.267
14	71.4286	248.901	239.276
3	333.333	248.925	239.199
4	250	248.9	239.208
3	333.333	248.925	239.209
3	333.333	248.975	239.219
4	250	248.95	239.228
3	333.333	249	239.23
3	333.333	249.025	239.239
3	333.333	249.05	239.248
3	333.333	249.075	239.258
3	333.333	249.2	239.267
4	250	249.2	239.276
12	83.3333	249.001	239.278
3	333.333	249.325	239.216
3	333.333	249.35	239.225
13	76.9231	249.126	239.234
3	333.333	249.4	239.165
3	333.333	249.425	239.174
4	250	249.825	239.183
2	500	249.875	239.185
3	333.333	249.9	239.202
3	333.333	249.925	239.211
3	333.333	249.95	239.221
3	333.333	249.975	239.23
4	250	250.451	239.239
3	333.333	250.476	239.241
3	333.333	250.501	239.25
3	333.333	250.525	239.259
3	333.333	250.55	239.269
3	333.333	250.575	239.278
3	333.333	250.6	239.287
3	333.333	250.625	239.297
3	333.333	250.725	239.306
3	333.333	250.75	239.315
4	250	251.026	239.324
3	333.333	251.051	239.326
3	333.333	251.075	239.335
2	500	251.125	239.344
4	250	251.125	239.362
3	333.333	251.502	239.363
3	333.333	251.526	239.372
4	250	251.526	239.381
3	333.333	251.55	239.383
3	333.333	251.575	239.392
3	333.333	251.902	239.401
3	333.333	251.927	239.411
3	333.333	251.951	239.42
4	250	251.95	239.429
3	333.333	251.975	239.431
3	333.333	252.379	239.44
4	250	252.378	239.449
3	333.333	252.402	239.451
3	333.333	252.426	239.46
3	333.333	252.451	239.469
3	333.333	252.475	239.478
4	250	252.753	239.488
3	333.333	252.777	239.489
3	333.333	252.801	239.498
3	333.333	252.825	239.507
4	250	252.824	239.517
3	333.333	253.458	239.518
3	333.333	253.482	239.527
4	250	253.48	239.536
3	333.333	253.504	239.538
3	333.333	253.528	239.547
4	250	253.527	239.556
3	333.333	253.551	239.558
19	52.6316	253.17	239.567
3	333.333	253.576	239.45
3	333.333	253.6	239.46
14	71.4286	253.345	239.469
16	62.5	253.245	239.392
7	142.857	253.451	239.299
14	71.4286	253.196	239.277
13	76.9231	253.147	239.2
4	250	253.376	239.131
4	250	253.375	239.133
3	333.333	253.349	239.134
3	333.333	253.679	239.143
4	250	253.678	239.152
4	250	253.676	239.154
2	500	253.725	239.155
4	250	253.724	239.172
3	333.333	254.054	239.174
3	333.333	254.078	239.183
4	250	254.076	239.192
3	333.333	254.1	239.194
3	333.333	254.124	239.203
4	250	254.124	239.212
3	333.333	254.378	239.214
3	333.333	254.402	239.223
3	333.333	254.425	239.232
3	333.333	254.449	239.241
3	333.333	254.475	239.25
4	250	254.449	239.26
3	333.333	254.449	239.261
4	250	254.398	239.27
3	333.333	254.375	239.272
3	333.333	254.375	239.281
3	333.333	254.4	239.29
4	250	254.398	239.299
3	333.333	254.375	239.301
4	250	254.324	239.31
3	333.333	254.324	239.311
3	333.333	254.476	239.32
4	250	254.475	239.33
3	333.333	254.729	239.331
3	333.333	254.753	239.34
20	50	254.344	239.349
3	333.333	254.676	239.226
3	333.333	254.7	239.235
21	47.619	254.266	239.244
10	100	254.627	239.113
4	250	254.625	239.068
15	66.6667	254.344	239.07
13	76.9231	254.422	238.986
4	250	254.753	238.917
13	76.9231	254.522	238.919
3	333.333	254.7	238.85
4	250	254.698	238.859
4	250	255.134	238.861
3	333.333	255.157	238.862
3	333.333	255.181	238.871
3	333.333	255.204	238.881
3	333.333	255.228	238.89
4	250	255.226	238.899
4	250	255.223	238.9
3	333.333	255.3	238.902
3	333.333	255.323	238.911
5	200	255.4	238.92
2	500	255.449	238.914
3	333.333	255.858	238.931
4	250	255.856	238.94
3	333.333	255.879	238.941
4	250	255.877	238.951
4	250	255.874	238.952
4	250	255.977	238.954
3	333.333	256	238.955
3	333.333	256.023	238.964
4	250	256.177	238.973
4	250	256.174	238.975
4	250	256.431	238.976
2	500	256.48	238.978
4	250	256.477	238.995
4	250	256.474	238.996
6	166.667	256.834	238.997
4	250	256.831	238.983
17	58.8235	256.495	238.985
4	250	256.626	238.886
3	333.333	256.649	238.887
4	250	257.008	238.896
3	333.333	257.031	238.898
4	250	257.029	238.907
2	500	257.077	238.908
4	250	257.074	238.925
2	500	257.126	238.927
4	250	257.123	238.943
3	333.333	257.38	238.945
2	500	257.429	238.954
3	333.333	257.452	238.971
3	333.333	257.474	238.98
4	250	257.449	238.989
2	500	257.5	238.991
4	250	257.497	239.008
3	333.333	257.474	239.009
3	333.333	257.5	239.018
3	333.333	257.523	239.027
4	250	257.497	239.036
4	250	257.449	239.038
2	500	257.474	239.039
4	250	257.449	239.056
3	333.333	257.474	239.057
4	250	257.423	239.067
3	333.333	257.423	239.068
3	333.333	257.423	239.077
4	250	257.397	239.086
3	333.333	257.423	239.088
4	250	257.423	239.097
3	333.333	257.423	239.098
4	250	257.397	239.107
3	333.333	257.423	239.109
4	250	257.397	239.118
4	250	257.349	239.119
2	500	257.4	239.121
4	250	257.397	239.137
3	333.333	257.423	239.139
4	250	257.397	239.148
3	333.333	257.4	239.149
4	250	257.397	239.158
3	333.333	257.4	239.16
3	333.333	257.423	239.169
4	250	257.397	239.178
3	333.333	257.423	239.179
3	333.333	257.423	239.189
5	200	257.371	239.198
3	333.333	257.374	239.191
3	333.333	257.374	239.2
3	333.333	257.4	239.21
12	83.3333	257.191	239.219
4	250	257.123	239.158
3	333.333	257.123	239.16
47	21.2766	255.997	239.169
3	333.333	255.749	238.84
4	250	255.749	238.849
4	250	255.723	238.851
3	333.333	255.723	238.852
3	333.333	255.723	238.861
4	250	255.723	238.87
3	333.333	255.723	238.872
3	333.333	255.749	238.881
4	250	255.723	238.89
3	333.333	255.928	238.891
3	333.333	255.951	238.9
3	333.333	255.974	238.909
4	250	255.974	238.918
3	333.333	256.231	238.92
3	333.333	256.254	238.929
3	333.333	256.277	238.938
4	250	256.274	238.947
3	333.333	256.3	238.949
4	250	256.297	238.958
3	333.333	256.3	238.959
4	250	256.297	238.968
3	333.333	256.274	238.97
3	333.333	256.274	238.979
3	333.333	256.274	238.988
4	250	256.274	238.997
3	333.333	256.274	238.998
4	250	256.249	239.007
4	250	256.249	239.009
3	333.333	256.249	239.01
4	250	256.223	239.019
3	333.333	256.608	239.02
4	250	256.605	239.03
3	333.333	256.628	239.031
4	250	256.626	239.04
4	250	256.623	239.041
13	76.9231	256.392	239.043
13	76.9231	256.118	238.975
4	250	256.049	238.908
4	250	256.049	238.909
13	76.9231	255.793	238.911
3	333.333	255.749	238.844
4	250	255.723	238.853
4	250	255.698	238.854
3	333.333	255.723	238.856
4	250	255.723	238.865
2	500	255.726	238.866
4	250	255.723	238.883
3	333.333	255.723	238.884
3	333.333	255.723	238.893
2	500	255.749	238.902
4	250	255.723	238.919
3	333.333	255.723	238.92
4	250	255.698	238.929
3	333.333	255.674	238.931
3	333.333	255.7	238.94
3	333.333	255.723	238.949
4	250	255.698	238.958
3	333.333	255.979	238.959
4	250	255.977	238.968
3	333.333	256	238.97
4	250	255.998	238.979
3	333.333	256.049	238.98
4	250	256.254	238.989
3	333.333	256.277	238.99
4	250	256.274	239
3	333.333	256.274	239.001
3	333.333	256.274	239.01
4	250	256.377	239.019
3	333.333	256.4	239.02
4	250	256.397	239.029
4	250	256.423	239.031
4	250	256.603	239.032
4	250	256.6	239.034
3	333.333	256.623	239.035
4	250	257.034	239.044
3	333.333	257.057	239.045
3	333.333	257.08	239.054
4	250	257.077	239.063
3	333.333	257.1	239.065
3	333.333	257.123	239.074
4	250	257.354	239.083
3	333.333	257.377	239.084
4	250	257.374	239.093
3	333.333	257.761	239.094
3	333.333	257.784	239.103
4	250	257.78	239.112
3	333.333	257.803	239.114
3	333.333	257.826	239.123
3	333.333	257.848	239.132
14	71.4286	257.72	239.141
3	333.333	257.748	239.066
4	250	257.723	239.075
13	76.9231	257.465	239.077
3	333.333	257.474	239.01
4	250	257.449	239.019
3	333.333	257.449	239.02
3	333.333	257.474	239.029
4	250	257.449	239.038
3	333.333	257.449	239.039
3	333.333	257.449	239.048
4	250	257.449	239.057
3	333.333	257.449	239.059
3	333.333	257.449	239.068
4	250	257.449	239.077
3	333.333	257.449	239.078
4	250	257.423	239.087
3	333.333	257.449	239.088
3	333.333	257.449	239.097
3	333.333	257.449	239.106
4	250	257.423	239.115
4	250	257.397	239.117
3	333.333	257.423	239.118
4	250	257.397	239.127
3	333.333	257.4	239.128
3	333.333	257.423	239.137
4	250	257.397	239.146
3	333.333	257.423	239.148
4	250	257.423	239.157
3	333.333	257.784	239.158
4	250	257.78	239.167
3	333.333	257.803	239.168
3	333.333	257.826	239.177
3	333.333	257.848	239.186
3	333.333	257.874	239.195
4	250	257.848	239.204
3	333.333	257.874	239.205
3	333.333	257.874	239.214
3	333.333	257.874	239.223
4	250	257.848	239.232
3	333.333	257.874	239.234
3	333.333	257.874	239.242
4	250	257.874	239.251
3	333.333	257.874	239.253
3	333.333	257.874	239.262
3	333.333	257.874	239.271
4	250	257.874	239.28
3	333.333	257.9	239.281
3	333.333	257.923	239.29
3	333.333	257.923	239.299
4	250	257.923	239.308
3	333.333	257.923	239.309
3	333.333	257.923	239.318
4	250	257.897	239.327
13	76.9231	257.642	239.328
4	250	257.597	239.261
2	500	257.6	239.263
13	76.9231	257.365	239.279
3	333.333	257.323	239.213
3	333.333	257.323	239.222
4	250	257.297	239.231
3	333.333	257.323	239.232
11	90.9091	257.117	239.241
7	142.857	257.329	239.189
3	333.333	257.351	239.168
20	50	256.938	239.177
9	111.111	257.251	239.058
4	250	257.249	239.022
18	55.5556	256.889	239.023
3	333.333	257.2	238.919
5	200	257.171	238.928
4	250	257.223	238.922
2	500	257.274	238.923
3	333.333	257.249	238.94
3	333.333	257.274	238.949
3	333.333	257.274	238.958
6	166.667	257.223	238.966
3	333.333	257.223	238.953
3	333.333	257.223	238.962
3	333.333	257.223	238.971
3	333.333	257.223	238.979
3	333.333	257.249	238.988
3	333.333	257.249	238.997
3	333.333	257.249	239.006
3	333.333	257.249	239.015
3	333.333	257.249	239.024
3	333.333	257.249	239.033
3	333.333	257.274	239.042
3	333.333	257.274	239.051
3	333.333	257.3	239.059
3	333.333	257.323	239.068
4	250	257.349	239.077
3	333.333	257.349	239.079
3	333.333	257.606	239.087
2	500	257.655	239.096
14	71.4286	257.394	239.113
3	333.333	257.4	239.039
4	250	257.397	239.048
13	76.9231	257.117	239.049
13	76.9231	256.866	238.983
4	250	256.749	238.917
13	76.9231	256.492	238.919
3	333.333	256.423	238.853
4	250	256.397	238.862
3	333.333	256.4	238.863
3	333.333	256.423	238.872
3	333.333	256.423	238.881
4	250	256.397	238.89
3	333.333	256.423	238.891
3	333.333	256.423	238.9
3	333.333	256.423	238.909
4	250	256.397	238.918
3	333.333	256.423	238.919
3	333.333	256.423	238.928
3	333.333	256.423	238.937
4	250	256.423	238.946
2	500	256.449	238.947
4	250	256.423	238.963
3	333.333	256.423	238.965
3	333.333	256.449	238.973
4	250	256.423	238.982
3	333.333	256.423	238.984
3	333.333	256.449	238.993
3	333.333	256.449	239.001
4	250	256.449	239.01
3	333.333	256.474	239.012
3	333.333	256.474	239.02
3	333.333	256.5	239.029
3	333.333	256.523	239.038
3	333.333	256.523	239.047
4	250	256.497	239.056
3	333.333	256.5	239.057
4	250	256.497	239.066
3	333.333	256.474	239.067
3	333.333	256.5	239.076
3	333.333	256.523	239.085
4	250	256.497	239.094
3	333.333	256.474	239.095
3	333.333	256.474	239.104
3	333.333	256.5	239.113
3	333.333	256.523	239.122
4	250	256.523	239.13
3	333.333	256.523	239.132
4	250	256.497	239.141
13	76.9231	256.267	239.142
4	250	256.198	239.076
3	333.333	256.174	239.078
14	71.4286	255.893	239.086
4	250	255.923	239.013
3	333.333	255.923	239.015
3	333.333	255.949	239.023
3	333.333	255.949	239.032
3	333.333	255.949	239.041
3	333.333	255.974	239.05
4	250	255.949	239.059
3	333.333	255.949	239.06
3	333.333	255.949	239.069
3	333.333	255.949	239.078
3	333.333	255.974	239.086
3	333.333	255.974	239.095
3	333.333	255.974	239.104
3	333.333	256	239.113
3	333.333	256.023	239.122
3	333.333	256.023	239.13
4	250	256.023	239.139
3	333.333	256.023	239.141
3	333.333	256.023	239.149
3	333.333	256.049	239.158
4	250	256.023	239.167
2	500	256.049	239.168
3	333.333	256.074	239.184
4	250	256.049	239.193
3	333.333	256.049	239.195
3	333.333	256.074	239.203
4	250	256.049	239.212
3	333.333	256.074	239.214
3	333.333	256.074	239.222
4	250	256.049	239.231
3	333.333	256.074	239.232
3	333.333	256.074	239.241
3	333.333	256.074	239.25
3	333.333	256.074	239.259
4	250	256.049	239.267
3	333.333	256.074	239.269
5	200	256.023	239.278
3	333.333	256.023	239.271
3	333.333	256.023	239.28
3	333.333	256.049	239.289
5	200	255.998	239.298
3	333.333	255.974	239.292
3	333.333	255.974	239.3
3	333.333	255.974	239.309
3	333.333	256	239.318
3	333.333	256.023	239.327
4	250	255.998	239.335
3	333.333	256.023	239.337
3	333.333	256.023	239.345
4	250	256.023	239.354
3	333.333	256.023	239.355
16	62.5	255.691	239.364
3	333.333	255.674	239.277
18	55.5556	255.292	239.285
4	250	255.198	239.183
4	250	255.198	239.184
4	250	255.149	239.186
2	500	255.174	239.187
4	250	255.174	239.203
3	333.333	255.2	239.204
4	250	255.198	239.213
3	333.333	255.223	239.214
3	333.333	255.249	239.223
3	333.333	255.249	239.232
4	250	255.249	239.241
3	333.333	255.249	239.242
4	250	255.223	239.251
3	333.333	255.249	239.252
3	333.333	255.274	239.261
3	333.333	255.274	239.27
4	250	255.274	239.278
3	333.333	255.274	239.28
3	333.333	255.3	239.288
4	250	255.298	239.297
3	333.333	255.402	239.298
3	333.333	255.426	239.307
3	333.333	255.449	239.316
3	333.333	255.5	239.324
3	333.333	255.523	239.333
4	250	255.753	239.342
3	333.333	255.777	239.343
3	333.333	255.8	239.352
3	333.333	255.823	239.361
4	250	255.823	239.369
3	333.333	255.849	239.371
3	333.333	255.849	239.379
3	333.333	255.849	239.388
4	250	255.849	239.397
3	333.333	255.874	239.398
3	333.333	255.9	239.407
3	333.333	255.923	239.415
4	250	255.898	239.424
3	333.333	255.923	239.425
3	333.333	255.923	239.434
4	250	255.898	239.443
3	333.333	255.949	239.444
3	333.333	255.949	239.453
4	250	255.949	239.461
4	250	255.949	239.463
3	333.333	255.974	239.464
3	333.333	255.974	239.473
3	333.333	256	239.481
4	250	255.998	239.49
14	71.4286	255.693	239.491
4	250	255.674	239.419
4	250	255.674	239.42
13	76.9231	255.419	239.421
3	333.333	255.705	239.356
4	250	255.702	239.365
4	250	255.7	239.366
3	333.333	255.723	239.368
3	333.333	255.749	239.376
4	250	255.774	239.385
3	333.333	255.774	239.386
3	333.333	255.774	239.395
4	250	255.774	239.404
3	333.333	255.774	239.405
3	333.333	255.8	239.414
3	333.333	255.823	239.422
4	250	255.823	239.431
3	333.333	255.823	239.432
3	333.333	255.823	239.441
4	250	255.823	239.45
3	333.333	255.823	239.451
4	250	255.849	239.46
4	250	255.823	239.461
2	500	255.849	239.462
4	250	255.823	239.478
3	333.333	255.849	239.479
3	333.333	255.849	239.488
3	333.333	255.874	239.497
4	250	255.849	239.505
4	250	255.823	239.507
3	333.333	255.874	239.508
3	333.333	255.874	239.517
3	333.333	255.9	239.525
3	333.333	255.923	239.534
3	333.333	255.923	239.542
3	333.333	255.949	239.551
3	333.333	255.974	239.56
4	250	255.949	239.568
3	333.333	255.949	239.57
3	333.333	255.974	239.578
4	250	255.949	239.587
3	333.333	255.974	239.588
3	333.333	255.974	239.597
4	250	255.949	239.605
3	333.333	255.949	239.607
3	333.333	255.974	239.615
3	333.333	256	239.624
4	250	255.998	239.632
3	333.333	256.023	239.634
3	333.333	256.023	239.642
4	250	255.998	239.651
4	250	255.998	239.652
2	500	256.026	239.653
4	250	256.023	239.669
14	71.4286	255.742	239.671
3	333.333	255.723	239.599
3	333.333	255.723	239.607
12	83.3333	255.445	239.616
3	333.333	255.449	239.558
4	250	255.423	239.567
3	333.333	255.423	239.568
3	333.333	255.423	239.577
2	500	255.449	239.586
4	250	255.961	239.601
12	83.3333	255.753	239.603
13	76.9231	255.521	239.545
13	76.9231	255.677	239.481
16	62.5	255.368	239.416
16	62.5	255.092	239.33
13	76.9231	254.72	239.244
20	50	254.217	239.179
13	76.9231	253.821	239.064
3	333.333	253.749	239
6	166.667	253.673	239.009
3	333.333	253.675	238.995
3	333.333	253.675	239.004
3	333.333	253.7	239.013
3	333.333	253.724	239.021
4	250	253.699	239.03
3	333.333	253.649	239.031
3	333.333	253.649	239.04
3	333.333	253.649	239.048
16	62.5	253.345	239.057
3	333.333	253.249	238.971
18	55.5556	252.895	238.98
3	333.333	252.8	238.879
3	333.333	252.824	238.888
4	250	252.799	238.897
3	333.333	252.775	238.898
2	500	252.8	238.907
3	333.333	252.824	238.922
3	333.333	252.824	238.931
3	333.333	252.824	238.94
3	333.333	252.849	238.948
3	333.333	252.849	238.957
3	333.333	252.849	238.965
3	333.333	252.849	238.974
3	333.333	252.824	238.983
3	333.333	252.824	238.991
3	333.333	252.849	239
3	333.333	252.849	239.008
4	250	252.824	239.017
3	333.333	252.824	239.018
3	333.333	252.824	239.027
3	333.333	252.8	239.035
3	333.333	252.824	239.044
4	250	252.749	239.053
3	333.333	252.749	239.054
3	333.333	252.749	239.063
3	333.333	252.749	239.071
3	333.333	252.749	239.08
3	333.333	252.749	239.088
3	333.333	252.775	239.097
4	250	252.749	239.105
3	333.333	252.749	239.107
4	250	252.724	239.115
3	333.333	252.724	239.117
4	250	252.724	239.125
4	250	252.699	239.126
3	333.333	252.675	239.128
3	333.333	252.7	239.136
3	333.333	252.724	239.145
4	250	252.699	239.153
3	333.333	252.724	239.155
3	333.333	252.7	239.163
3	333.333	252.724	239.172
4	250	252.699	239.18
3	333.333	252.675	239.182
4	250	252.649	239.19
3	333.333	252.649	239.192
4	250	252.624	239.2
3	333.333	252.624	239.201
3	333.333	252.624	239.21
4	250	252.599	239.219
3	333.333	252.575	239.22
16	62.5	252.272	239.228
4	250	252.15	239.143
4	250	252.15	239.144
13	76.9231	251.898	239.146
4	250	251.824	239.082
3	333.333	251.824	239.083
4	250	251.85	239.092
3	333.333	251.875	239.093
4	250	251.85	239.102
3	333.333	251.875	239.103
4	250	251.824	239.111
3	333.333	251.824	239.113
3	333.333	251.85	239.121
3	333.333	251.85	239.13
4	250	251.824	239.138
3	333.333	251.85	239.14
3	333.333	251.85	239.148
3	333.333	251.85	239.157
3	333.333	251.875	239.165
3	333.333	251.875	239.174
4	250	251.875	239.182
3	333.333	251.875	239.184
4	250	251.85	239.192
3	333.333	251.875	239.193
3	333.333	251.875	239.202
4	250	251.85	239.21
3	333.333	251.85	239.212
3	333.333	251.875	239.22
3	333.333	251.875	239.229
3	333.333	251.875	239.237
4	250	251.85	239.246
3	333.333	251.875	239.247
4	250	251.875	239.255
